link_id,name,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry
2971,South Market Street,208,1089,,53.10055212398144,1,30,,primary,3,"LINESTRING (-92.6450944 41.2944087, -92.6451031 41.2939312)"
2972,South Market Street,208,163,,100.66015478103688,1,30,,primary,3,"LINESTRING (-92.6450944 41.2944087, -92.6451012 41.2948571, -92.6451081 41.2953139)"
2973,South Market Street,163,208,,100.66015478103688,1,30,,primary,3,"LINESTRING (-92.6451081 41.2953139, -92.6451012 41.2948571, -92.6450944 41.2944087)"
2974,North Market Street,165,166,,151.9821661601816,1,39,,primary,3,"LINESTRING (-92.6451225 41.2971209, -92.6451161 41.2984877)"
2975,North Market Street,166,165,,151.9821661601816,1,39,,primary,3,"LINESTRING (-92.6451161 41.2984877, -92.6451225 41.2971209)"
2976,North Market Street,166,1418,,119.09052852003141,1,39,,primary,3,"LINESTRING (-92.6451161 41.2984877, -92.64512120000001 41.2995587)"
2977,North Market Street,1418,166,,119.09052852003141,1,39,,primary,3,"LINESTRING (-92.64512120000001 41.2995587, -92.6451161 41.2984877)"
2978,North Market Street,1418,149,,133.4451642884191,1,39,,primary,3,"LINESTRING (-92.64512120000001 41.2995587, -92.64512190000001 41.2997, -92.6451228 41.3007588)"
2979,North Market Street,149,1418,,133.4451642884191,1,39,,primary,3,"LINESTRING (-92.6451228 41.3007588, -92.64512190000001 41.2997, -92.64512120000001 41.2995587)"
2980,North Market Street,149,1543,,50.51851012499496,1,39,,primary,3,"LINESTRING (-92.6451228 41.3007588, -92.64511659999999 41.3012131)"
2981,North Market Street,1543,149,,50.51851012499496,1,39,,primary,3,"LINESTRING (-92.64511659999999 41.3012131, -92.6451228 41.3007588)"
2982,North Market Street,1543,167,,51.819929805982845,1,39,,primary,3,"LINESTRING (-92.64511659999999 41.3012131, -92.6451162 41.3012411, -92.645118 41.3014647, -92.64512209999999 41.3016791)"
2983,North Market Street,167,1543,,51.819929805982845,1,39,,primary,3,"LINESTRING (-92.64512209999999 41.3016791, -92.645118 41.3014647, -92.6451162 41.3012411, -92.64511659999999 41.3012131)"
2984,North Market Street,167,1397,,73.27632214758351,1,39,,primary,3,"LINESTRING (-92.64512209999999 41.3016791, -92.6451375 41.3019505, -92.6451648 41.3023373)"
2985,North Market Street,1397,167,,73.27632214758351,1,39,,primary,3,"LINESTRING (-92.6451648 41.3023373, -92.6451375 41.3019505, -92.64512209999999 41.3016791)"
2986,North Market Street,1397,168,,127.15453477337714,1,39,,primary,3,"LINESTRING (-92.6451648 41.3023373, -92.64518289999999 41.3025949, -92.645246 41.3034792)"
2987,North Market Street,168,1397,,127.15453477337714,1,39,,primary,3,"LINESTRING (-92.645246 41.3034792, -92.64518289999999 41.3025949, -92.6451648 41.3023373)"
2988,North Market Street,168,169,,97.44918160081724,1,39,,primary,3,"LINESTRING (-92.645246 41.3034792, -92.645292 41.3043549)"
2989,North Market Street,169,168,,97.44918160081724,1,39,,primary,3,"LINESTRING (-92.645292 41.3043549, -92.645246 41.3034792)"
2990,North Market Street,169,170,,62.600036273356466,1,39,,primary,3,"LINESTRING (-92.645292 41.3043549, -92.6453228 41.3049174)"
2991,North Market Street,170,169,,62.600036273356466,1,39,,primary,3,"LINESTRING (-92.6453228 41.3049174, -92.645292 41.3043549)"
2992,North Market Street,170,171,,143.1335670899591,1,39,,primary,3,"LINESTRING (-92.6453228 41.3049174, -92.6453819 41.3056368, -92.6454006 41.3059073, -92.645415 41.3062027)"
2993,North Market Street,171,170,,143.1335670899591,1,39,,primary,3,"LINESTRING (-92.645415 41.3062027, -92.6454006 41.3059073, -92.6453819 41.3056368, -92.6453228 41.3049174)"
2994,North Market Street,171,172,,135.1282667452671,1,39,,primary,3,"LINESTRING (-92.645415 41.3062027, -92.6454384 41.3066028, -92.6454985 41.3074163)"
2995,North Market Street,172,171,,135.1282667452671,1,39,,primary,3,"LINESTRING (-92.6454985 41.3074163, -92.6454384 41.3066028, -92.645415 41.3062027)"
2996,North Market Street,172,173,,37.483709436465894,1,39,,primary,3,"LINESTRING (-92.6454985 41.3074163, -92.6455174 41.3077531)"
2997,North Market Street,173,172,,37.483709436465894,1,39,,primary,3,"LINESTRING (-92.6455174 41.3077531, -92.6454985 41.3074163)"
2998,North Market Street,173,1059,,291.8943813923412,1,39,,primary,3,"LINESTRING (-92.6455174 41.3077531, -92.6455608 41.308597, -92.6456146 41.3097377, -92.64563510000001 41.3103288, -92.6456371 41.3103766)"
2999,North Market Street,1059,173,,291.8943813923412,1,39,,primary,3,"LINESTRING (-92.6456371 41.3103766, -92.64563510000001 41.3103288, -92.6456146 41.3097377, -92.6455608 41.308597, -92.6455174 41.3077531)"
3000,North Market Street,1059,1478,,52.02051263124557,1,39,,primary,3,"LINESTRING (-92.6456371 41.3103766, -92.6456567 41.3108442)"
3001,North Market Street,1478,1059,,52.02051263124557,1,39,,primary,3,"LINESTRING (-92.6456567 41.3108442, -92.6456371 41.3103766)"
3002,North Market Street,1478,174,,55.180038181774655,1,39,,primary,3,"LINESTRING (-92.6456567 41.3108442, -92.64567750000001 41.3113402)"
3003,North Market Street,174,1478,,55.180038181774655,1,39,,primary,3,"LINESTRING (-92.64567750000001 41.3113402, -92.6456567 41.3108442)"
3004,North Market Street,174,175,,127.46384169486393,1,39,,primary,3,"LINESTRING (-92.64567750000001 41.3113402, -92.6457312 41.3124858)"
3005,North Market Street,175,174,,127.46384169486393,1,39,,primary,3,"LINESTRING (-92.6457312 41.3124858, -92.64567750000001 41.3113402)"
3006,North Market Street,175,176,,43.29642364313429,1,39,,primary,3,"LINESTRING (-92.6457312 41.3124858, -92.6457467 41.312875)"
3007,North Market Street,176,175,,43.29642364313429,1,39,,primary,3,"LINESTRING (-92.6457467 41.312875, -92.6457312 41.3124858)"
3008,North Market Street,176,177,,457.4468137561656,1,39,,primary,3,"LINESTRING (-92.6457467 41.312875, -92.6458257 41.3153974, -92.6458427 41.3160776, -92.64584379999999 41.3169881)"
3009,North Market Street,177,176,,457.4468137561657,1,39,,primary,3,"LINESTRING (-92.64584379999999 41.3169881, -92.6458427 41.3160776, -92.6458257 41.3153974, -92.6457467 41.312875)"
3010,North Market Street,177,16,,223.92967321946134,1,39,,primary,3,"LINESTRING (-92.64584379999999 41.3169881, -92.6458623 41.3190019)"
3011,North Market Street,16,177,,223.92967321946134,1,39,,primary,3,"LINESTRING (-92.6458623 41.3190019, -92.64584379999999 41.3169881)"
3012,North Market Street,16,178,,69.9313689905367,1,39,,primary,3,"LINESTRING (-92.6458623 41.3190019, -92.6458665 41.3196308)"
3013,North Market Street,178,16,,69.9313689905367,1,39,,primary,3,"LINESTRING (-92.6458665 41.3196308, -92.6458623 41.3190019)"
3014,South Market Street,198,1311,,55.6324542381735,2,35,,primary,3,"LINESTRING (-92.6453331 41.286528, -92.64520589999999 41.2870191)"
3015,South Market Street,1311,198,,55.6324542381735,2,35,,primary,3,"LINESTRING (-92.64520589999999 41.2870191, -92.6453331 41.286528)"
3016,South Market Street,1311,199,,69.8951123637244,2,35,,primary,3,"LINESTRING (-92.64520589999999 41.2870191, -92.645162 41.2871887, -92.6451452 41.2872584, -92.645133 41.2873167, -92.6451155 41.2874173, -92.6451058 41.2874874, -92.6450926 41.2876411)"
3017,South Market Street,199,1311,,69.8951123637244,2,35,,primary,3,"LINESTRING (-92.6450926 41.2876411, -92.6451058 41.2874874, -92.6451155 41.2874173, -92.645133 41.2873167, -92.6451452 41.2872584, -92.645162 41.2871887, -92.64520589999999 41.2870191)"
3018,South Market Street,199,200,,45.35384680157481,2,35,,primary,3,"LINESTRING (-92.6450926 41.2876411, -92.6450846 41.2877721, -92.64508069999999 41.2878821, -92.6450809 41.2880488)"
3019,South Market Street,200,199,,45.35384680157481,2,35,,primary,3,"LINESTRING (-92.6450809 41.2880488, -92.64508069999999 41.2878821, -92.6450846 41.2877721, -92.6450926 41.2876411)"
3020,South Market Street,200,1744,,49.75973247939734,2,35,,primary,3,"LINESTRING (-92.6450809 41.2880488, -92.64508069999999 41.2884963)"
3021,South Market Street,1744,200,,49.75973247939734,2,35,,primary,3,"LINESTRING (-92.64508069999999 41.2884963, -92.6450809 41.2880488)"
3022,,669,489,,63.22788983085324,1,4,,footway,9,"LINESTRING (-92.6474979 41.2962155, -92.6476514 41.2961239, -92.64763670000001 41.2957027)"
3023,North D Street,255,1529,,50.07236406471561,1,29,,tertiary,5,"LINESTRING (-92.6498373 41.2962148, -92.6498416 41.2966651)"
3024,North D Street,1529,255,,50.07236406471561,1,29,,tertiary,5,"LINESTRING (-92.6498416 41.2966651, -92.6498373 41.2962148)"
3025,North D Street,1529,256,,48.2042176008805,1,29,,tertiary,5,"LINESTRING (-92.6498416 41.2966651, -92.6498457 41.2970986)"
3026,North D Street,256,1529,,48.2042176008805,1,29,,tertiary,5,"LINESTRING (-92.6498457 41.2970986, -92.6498416 41.2966651)"
3027,North D Street,256,257,,153.11583536777314,1,29,,tertiary,5,"LINESTRING (-92.6498457 41.2970986, -92.6498414 41.2984756)"
3028,North D Street,257,256,,153.11583536777314,1,29,,tertiary,5,"LINESTRING (-92.6498414 41.2984756, -92.6498457 41.2970986)"
3029,North D Street,257,1527,,47.62751327680545,1,29,,tertiary,5,"LINESTRING (-92.6498414 41.2984756, -92.64984750000001 41.2989039)"
3030,North D Street,1527,257,,47.62751327680545,1,29,,tertiary,5,"LINESTRING (-92.64984750000001 41.2989039, -92.6498414 41.2984756)"
3031,North D Street,1527,258,,49.64020520532887,1,29,,tertiary,5,"LINESTRING (-92.64984750000001 41.2989039, -92.6498538 41.2993503)"
3032,North D Street,258,1527,,49.64020520532887,1,29,,tertiary,5,"LINESTRING (-92.6498538 41.2993503, -92.64984750000001 41.2989039)"
3033,North D Street,258,1530,,87.03297629002266,1,29,,tertiary,5,"LINESTRING (-92.6498538 41.2993503, -92.6498496 41.300133)"
3034,North D Street,1530,258,,87.03297629002266,1,29,,tertiary,5,"LINESTRING (-92.6498496 41.300133, -92.6498538 41.2993503)"
3035,North D Street,1530,259,,67.55144685198003,1,29,,tertiary,5,"LINESTRING (-92.6498496 41.300133, -92.6498464 41.3007405)"
3036,North D Street,259,1530,,67.55144685198003,1,29,,tertiary,5,"LINESTRING (-92.6498464 41.3007405, -92.6498496 41.300133)"
3037,North D Street,259,260,,42.00945657486087,1,29,,tertiary,5,"LINESTRING (-92.6498464 41.3007405, -92.64984680000001 41.3011183)"
3038,North D Street,260,259,,42.00945657486087,1,29,,tertiary,5,"LINESTRING (-92.64984680000001 41.3011183, -92.6498464 41.3007405)"
3039,North 2nd Street,697,1404,,48.594200142007466,1,29,,residential,6,"LINESTRING (-92.6426829 41.2962462, -92.64268819999999 41.2966832)"
3040,North 2nd Street,1404,697,,48.594200142007466,1,29,,residential,6,"LINESTRING (-92.64268819999999 41.2966832, -92.6426829 41.2962462)"
3041,North 2nd Street,1404,535,,48.87217595883392,1,29,,residential,6,"LINESTRING (-92.64268819999999 41.2966832, -92.64269349999999 41.2971227)"
3042,North 2nd Street,535,1404,,48.87217595883392,1,29,,residential,6,"LINESTRING (-92.64269349999999 41.2971227, -92.64268819999999 41.2966832)"
3043,North 2nd Street,535,226,,153.16071214208532,1,29,,residential,6,"LINESTRING (-92.64269349999999 41.2971227, -92.64269950000001 41.2985001)"
3044,North 2nd Street,226,535,,153.16071214208532,1,29,,residential,6,"LINESTRING (-92.64269950000001 41.2985001, -92.64269349999999 41.2971227)"
3045,North 2nd Street,226,698,,155.74608904835526,1,29,,residential,6,"LINESTRING (-92.64269950000001 41.2985001, -92.64271650000001 41.2999007)"
3046,North 2nd Street,698,226,,155.74608904835526,1,29,,residential,6,"LINESTRING (-92.64271650000001 41.2999007, -92.64269950000001 41.2985001)"
3047,North B Street,669,1498,,50.21663232418766,1,29,,residential,6,"LINESTRING (-92.6474979 41.2962155, -92.64750170000001 41.2966671)"
3048,North B Street,1498,669,,50.21663232418766,1,29,,residential,6,"LINESTRING (-92.64750170000001 41.2966671, -92.6474979 41.2962155)"
3049,North B Street,1498,650,,49.204779113747165,1,29,,residential,6,"LINESTRING (-92.64750170000001 41.2966671, -92.64750549999999 41.2971096)"
3050,North B Street,650,1498,,49.204779113747165,1,29,,residential,6,"LINESTRING (-92.64750549999999 41.2971096, -92.64750170000001 41.2966671)"
3051,North B Street,650,1524,,48.71458403738075,1,29,,residential,6,"LINESTRING (-92.64750549999999 41.2971096, -92.6475044 41.2975477)"
3052,North B Street,1524,650,,48.71458403738075,1,29,,residential,6,"LINESTRING (-92.6475044 41.2975477, -92.64750549999999 41.2971096)"
3053,North B Street,1524,398,,104.24542080143452,1,29,,residential,6,"LINESTRING (-92.6475044 41.2975477, -92.6475021 41.2984852)"
3054,North B Street,398,1524,,104.24542080143452,1,29,,residential,6,"LINESTRING (-92.6475021 41.2984852, -92.6475044 41.2975477)"
3055,North B Street,398,670,,98.6650917597561,1,29,,residential,6,"LINESTRING (-92.6475021 41.2984852, -92.6475093 41.2993725)"
3056,North B Street,670,398,,98.6650917597561,1,29,,residential,6,"LINESTRING (-92.6475093 41.2993725, -92.6475021 41.2984852)"
3057,North B Street,670,1539,,86.36524537165363,1,29,,residential,6,"LINESTRING (-92.6475093 41.2993725, -92.64750739999999 41.3001492)"
3058,North B Street,1539,670,,86.36524537165363,1,29,,residential,6,"LINESTRING (-92.64750739999999 41.3001492, -92.6475093 41.2993725)"
3059,North B Street,1539,340,,67.46206336630165,1,29,,residential,6,"LINESTRING (-92.64750739999999 41.3001492, -92.64750600000001 41.3007559)"
3060,North B Street,340,1539,,67.46206336630165,1,29,,residential,6,"LINESTRING (-92.64750600000001 41.3007559, -92.64750739999999 41.3001492)"
3061,North B Street,340,405,,209.91100314387498,1,29,,residential,6,"LINESTRING (-92.64750600000001 41.3007559, -92.6475284 41.3026436)"
3062,North B Street,405,340,,209.91100314387498,1,29,,residential,6,"LINESTRING (-92.6475284 41.3026436, -92.64750600000001 41.3007559)"
3063,North B Street,405,671,,92.26955617923956,1,29,,residential,6,"LINESTRING (-92.6475284 41.3026436, -92.64752799999999 41.3034734)"
3064,North B Street,671,405,,92.26955617923956,1,29,,residential,6,"LINESTRING (-92.64752799999999 41.3034734, -92.6475284 41.3026436)"
3065,South Market Street,1051,1728,,30.00721125545721,2,45,,primary,3,"LINESTRING (-92.645366 41.2800035, -92.64541029999999 41.2802713)"
3066,South Market Street,1728,1051,,30.00721125545721,1,45,,primary,3,"LINESTRING (-92.64541029999999 41.2802713, -92.645366 41.2800035)"
3067,South Market Street,1728,672,,65.18969640129336,2,45,,primary,3,"LINESTRING (-92.64541029999999 41.2802713, -92.6455064 41.2808531)"
3068,South Market Street,672,1728,,65.18969640129336,1,45,,primary,3,"LINESTRING (-92.6455064 41.2808531, -92.64541029999999 41.2802713)"
3069,South Market Street,672,193,,82.70470639860311,2,45,,primary,3,"LINESTRING (-92.6455064 41.2808531, -92.6455309 41.2810264, -92.6455531 41.2811964, -92.6455689 41.2813232, -92.6455972 41.2815937)"
3070,South Market Street,193,672,,82.70470639860311,1,45,,primary,3,"LINESTRING (-92.6455972 41.2815937, -92.6455689 41.2813232, -92.6455531 41.2811964, -92.6455309 41.2810264, -92.6455064 41.2808531)"
3071,,1058,1052,,139.77469916527772,1,29,,service,7,"LINESTRING (-92.643317 41.2772058, -92.6432935 41.2784627)"
3072,,1052,1058,,139.77469916527772,1,29,,service,7,"LINESTRING (-92.6432935 41.2784627, -92.643317 41.2772058)"
3073,South Market Street,198,197,,144.65163043577172,2,35,,primary,3,"LINESTRING (-92.6453331 41.286528, -92.6454055 41.2864284, -92.64542969999999 41.2863722, -92.6455007 41.2861427, -92.6455514 41.2859799, -92.6456025 41.2858083, -92.6456373 41.285672, -92.64565039999999 41.2856066, -92.64566240000001 41.285512, -92.6456689 41.2854181, -92.645668 41.2853512, -92.64565570000001 41.2852629)"
3074,Rock Island Avenue,307,201,,104.23817502353613,1,29,,service,7,"LINESTRING (-92.64384149999999 41.2894508, -92.6439828 41.2894765, -92.64508499999999 41.2894704)"
3075,Rock Island Avenue,201,307,,104.23817502353613,1,29,,service,7,"LINESTRING (-92.64508499999999 41.2894704, -92.6439828 41.2894765, -92.64384149999999 41.2894508)"
3076,,1049,1053,,140.17803135384355,1,29,,service,7,"LINESTRING (-92.6440788 41.2772098, -92.64403919999999 41.2784701)"
3077,,1053,1049,,140.17803135384355,1,29,,service,7,"LINESTRING (-92.64403919999999 41.2784701, -92.6440788 41.2772098)"
3078,,1057,1047,,52.81850723914783,3,39,,primary,3,"LINESTRING (-92.640084 41.2566781, -92.64009849999999 41.2566061, -92.6401185 41.2565517, -92.6401493 41.2564947, -92.64018419999999 41.2564463, -92.6402164 41.2564161, -92.6402513 41.2563898, -92.64030219999999 41.2563596, -92.640351 41.2563392, -92.6404288 41.2563169)"
3079,North E Street,780,1485,,196.02958463717664,1,29,,track,10,"LINESTRING (-92.6506258 41.3104018, -92.6506024 41.3106476, -92.65058019999999 41.3109877, -92.6505812 41.3118582, -92.6505916 41.3121636)"
3080,North E Street,1485,1063,,576.4525155037265,1,29,,track,10,"LINESTRING (-92.6505916 41.3121636, -92.6506097 41.3126947, -92.6505963 41.3134468, -92.65064270000001 41.3150625, -92.6506641 41.3161665, -92.6506749 41.317347)"
3081,North D Street,260,136,,75.9684400197769,1,29,,service,7,"LINESTRING (-92.64984680000001 41.3011183, -92.64984800000001 41.3018015)"
3082,North D Street,136,260,,75.9684400197769,1,29,,service,7,"LINESTRING (-92.64984800000001 41.3018015, -92.64984680000001 41.3011183)"
3083,,1061,1062,,170.04519490936687,1,29,,service,7,"LINESTRING (-92.64887779999999 41.3062123, -92.6489011 41.3065967, -92.6489065 41.3068062, -92.6488993 41.3077411)"
3084,,1062,1061,,170.04519490936687,1,29,,service,7,"LINESTRING (-92.6488993 41.3077411, -92.6489065 41.3068062, -92.6489011 41.3065967, -92.64887779999999 41.3062123)"
3085,R Avenue West,1059,1470,,324.48502167808084,1,29,,unclassified,11,"LINESTRING (-92.6456371 41.3103766, -92.6457322 41.3103668, -92.6458603 41.31036, -92.646809 41.3103563, -92.6470236 41.3103643, -92.6472113 41.3103603, -92.6475064 41.3103361, -92.6481501 41.3103321, -92.6495187 41.3103271)"
3086,R Avenue West,1470,1059,,324.48502167808084,1,29,,unclassified,11,"LINESTRING (-92.6495187 41.3103271, -92.6481501 41.3103321, -92.6475064 41.3103361, -92.6472113 41.3103603, -92.6470236 41.3103643, -92.646809 41.3103563, -92.6458603 41.31036, -92.6457322 41.3103668, -92.6456371 41.3103766)"
3087,R Avenue West,1470,1473,,56.45424018879004,1,29,,unclassified,11,"LINESTRING (-92.6495187 41.3103271, -92.65019460000001 41.3103246)"
3088,R Avenue West,1473,1470,,56.45424018879004,1,29,,unclassified,11,"LINESTRING (-92.65019460000001 41.3103246, -92.6495187 41.3103271)"
3089,R Avenue West,1473,1060,,39.448584467141536,1,29,,unclassified,11,"LINESTRING (-92.65019460000001 41.3103246, -92.65034230000001 41.3103241, -92.6504836 41.3103039, -92.6505622 41.3102717, -92.65063170000001 41.3102273)"
3090,R Avenue West,1060,1473,,39.448584467141536,1,29,,unclassified,11,"LINESTRING (-92.65063170000001 41.3102273, -92.6505622 41.3102717, -92.6504836 41.3103039, -92.65034230000001 41.3103241, -92.65019460000001 41.3103246)"
3091,Mahaska Community Recreation Trail,979,982,,156.81296991508006,1,9,,cycleway,8,"LINESTRING (-92.6486787 41.312291, -92.648695 41.3122788, -92.6487418 41.3122581, -92.64881370000001 41.3122518, -92.6489095 41.312259, -92.649136 41.3122887, -92.649432 41.3123364, -92.649674 41.3123508, -92.64978910000001 41.312349, -92.6502995 41.3122599, -92.65039299999999 41.3122239, -92.6504613 41.3121573)"
3092,A Avenue East,1067,88,,155.0362645168725,2,39,,primary,3,"LINESTRING (-92.6166624 41.296182, -92.6185181 41.2961962)"
3093,A Avenue East,88,1067,,155.0362645168725,2,39,,primary,3,"LINESTRING (-92.6185181 41.2961962, -92.6166624 41.296182)"
3094,A Avenue East,88,24,,189.37548741587048,2,39,,primary,3,"LINESTRING (-92.6185181 41.2961962, -92.6207849 41.2962063)"
3095,A Avenue East,24,88,,189.37548741587048,2,39,,primary,3,"LINESTRING (-92.6207849 41.2962063, -92.6185181 41.2961962)"
3096,A Avenue East,24,141,,84.88774454038918,2,39,,primary,3,"LINESTRING (-92.6207849 41.2962063, -92.621801 41.2962102)"
3097,A Avenue East,141,24,,84.88774454038918,2,39,,primary,3,"LINESTRING (-92.621801 41.2962102, -92.6207849 41.2962063)"
3098,A Avenue East,141,1066,,78.63803479540456,2,39,,primary,3,"LINESTRING (-92.621801 41.2962102, -92.6227423 41.2962122)"
3099,A Avenue East,1066,141,,78.63803479540456,2,39,,primary,3,"LINESTRING (-92.6227423 41.2962122, -92.621801 41.2962102)"
3100,A Avenue East,1066,522,,44.93723064678776,2,39,,primary,3,"LINESTRING (-92.6227423 41.2962122, -92.6232802 41.2962134)"
3101,A Avenue East,522,1066,,44.93723064678776,2,39,,primary,3,"LINESTRING (-92.6232802 41.2962134, -92.6227423 41.2962122)"
3102,State Highway 23,1068,522,,36.508459934365604,1,39,,primary,3,"LINESTRING (-92.6232965 41.2958853, -92.6232802 41.2962134)"
3103,State Highway 23,522,1068,,36.508459934365604,1,39,,primary,3,"LINESTRING (-92.6232802 41.2962134, -92.6232965 41.2958853)"
3104,Frontage Road,1070,37,,16.392436380446735,1,29,,unclassified,11,"LINESTRING (-92.6250234 41.2959583, -92.62521959999999 41.2959603)"
3105,Frontage Road,37,1070,,16.392436380446735,1,29,,unclassified,11,"LINESTRING (-92.62521959999999 41.2959603, -92.6250234 41.2959583)"
3106,Frontage Road,37,38,,377.7977842393293,1,29,,unclassified,11,"LINESTRING (-92.62521959999999 41.2959603, -92.62974180000001 41.2959439)"
3107,Frontage Road,38,37,,377.7977842393293,1,29,,unclassified,11,"LINESTRING (-92.62974180000001 41.2959439, -92.62521959999999 41.2959603)"
3108,State Highway 92,313,314,,1198.8212396883087,2,39,,primary,3,"LINESTRING (-92.5839624 41.2963515, -92.5696126 41.2964121)"
3109,State Highway 92,314,313,,1198.8212396883087,1,39,,primary,3,"LINESTRING (-92.5696126 41.2964121, -92.5839624 41.2963515)"
3110,State Highway 92,314,315,,1205.879212584713,2,39,,primary,3,"LINESTRING (-92.5696126 41.2964121, -92.55637160000001 41.2964986, -92.5551828 41.296574)"
3111,State Highway 92,315,314,,1205.879212584713,1,39,,primary,3,"LINESTRING (-92.5551828 41.296574, -92.55637160000001 41.2964986, -92.5696126 41.2964121)"
3112,State Highway 92,315,316,,702.4280254382041,2,39,,primary,3,"LINESTRING (-92.5551828 41.296574, -92.553741 41.296737, -92.55285170000001 41.2969218, -92.55200170000001 41.2971737, -92.5514613 41.2973693, -92.550585 41.297744, -92.5476244 41.2991545)"
3113,State Highway 92,316,315,,702.4280254382041,1,39,,primary,3,"LINESTRING (-92.5476244 41.2991545, -92.550585 41.297744, -92.5514613 41.2973693, -92.55200170000001 41.2971737, -92.55285170000001 41.2969218, -92.553741 41.296737, -92.5551828 41.296574)"
3114,State Highway 92,316,317,,141.7605572944801,2,39,,primary,3,"LINESTRING (-92.5476244 41.2991545, -92.5461899 41.2998356)"
3115,State Highway 92,317,316,,141.7605572944801,1,39,,primary,3,"LINESTRING (-92.5461899 41.2998356, -92.5476244 41.2991545)"
3116,State Highway 92,317,318,,537.9550801764765,2,39,,primary,3,"LINESTRING (-92.5461899 41.2998356, -92.5446798 41.3005584, -92.5407829 41.3024634)"
3117,State Highway 92,318,317,,537.9550801764765,1,39,,primary,3,"LINESTRING (-92.5407829 41.3024634, -92.5446798 41.3005584, -92.5461899 41.2998356)"
3118,State Highway 92,318,30,,1048.0343424554926,2,39,,primary,3,"LINESTRING (-92.5407829 41.3024634, -92.53720300000001 41.304171, -92.533528 41.3054, -92.5302737 41.3065738, -92.5296944 41.3068317)"
3119,State Highway 92,30,318,,1048.0343424554926,1,39,,primary,3,"LINESTRING (-92.5296944 41.3068317, -92.5302737 41.3065738, -92.533528 41.3054, -92.53720300000001 41.304171, -92.5407829 41.3024634)"
3120,State Highway 92,30,2109,,657.9944980904912,2,39,,primary,3,"LINESTRING (-92.5296944 41.3068317, -92.5295763 41.3069204, -92.5265508 41.3083146, -92.5250059 41.3089029, -92.5227 41.30947684266543)"
3121,State Highway 92,2109,30,,657.9944980904912,1,39,,primary,3,"LINESTRING (-92.5227 41.30947684266543, -92.5250059 41.3089029, -92.5265508 41.3083146, -92.5295763 41.3069204, -92.5296944 41.3068317)"
3122,,1068,1066,,63.00850406219625,3,39,,primary,3,"LINESTRING (-92.6232965 41.2958853, -92.62324889999999 41.2959735, -92.6232188 41.2960209, -92.6231853 41.2960585, -92.623148 41.2960907, -92.6231066 41.2961148, -92.6230529 41.296139, -92.62297839999999 41.296159, -92.6227423 41.2962122)"
3123,Burlington Road,520,377,,142.4293748568762,1,29,,residential,6,"LINESTRING (-92.623839 41.2854801, -92.62489530000001 41.2857926, -92.6254244 41.2859507)"
3124,Burlington Road,377,520,,142.4293748568762,1,29,,residential,6,"LINESTRING (-92.6254244 41.2859507, -92.62489530000001 41.2857926, -92.623839 41.2854801)"
3125,Burlington Road,377,337,,140.19512593901663,1,29,,residential,6,"LINESTRING (-92.6254244 41.2859507, -92.6258547 41.28608, -92.6269879 41.2864082)"
3126,Burlington Road,337,377,,140.19512593901663,1,29,,residential,6,"LINESTRING (-92.6269879 41.2864082, -92.6258547 41.28608, -92.6254244 41.2859507)"
3127,Clay Court,1065,335,,134.48675685769354,1,29,,residential,6,"LINESTRING (-92.625601 41.2845024, -92.6262984 41.2844984, -92.6267678 41.2844984, -92.6268322 41.2845044, -92.62687560000001 41.2845123, -92.6269207 41.2845266, -92.6269582 41.2845468, -92.6270038 41.284575, -92.6271098 41.2846834)"
3128,Clay Court,335,1065,,134.48675685769354,1,29,,residential,6,"LINESTRING (-92.6271098 41.2846834, -92.6270038 41.284575, -92.6269582 41.2845468, -92.6269207 41.2845266, -92.62687560000001 41.2845123, -92.6268322 41.2845044, -92.6267678 41.2844984, -92.6262984 41.2844984, -92.625601 41.2845024)"
3129,High Avenue East,327,328,,195.44131651553138,1,29,,residential,6,"LINESTRING (-92.6368327 41.2953599, -92.6344933 41.295353)"
3130,High Avenue East,328,327,,195.44131651553138,1,29,,residential,6,"LINESTRING (-92.6344933 41.295353, -92.6368327 41.2953599)"
3131,High Avenue East,328,329,,18.59821695769069,1,29,,residential,6,"LINESTRING (-92.6344933 41.295353, -92.6342707 41.2953508)"
3132,High Avenue East,329,328,,18.59821695769069,1,29,,residential,6,"LINESTRING (-92.6342707 41.2953508, -92.6344933 41.295353)"
3133,High Avenue East,329,330,,197.45304512715802,1,29,,residential,6,"LINESTRING (-92.6342707 41.2953508, -92.63190729999999 41.295367)"
3134,High Avenue East,330,329,,197.45304512715802,1,29,,residential,6,"LINESTRING (-92.63190729999999 41.295367, -92.6342707 41.2953508)"
