link_id,name,from_node_id,to_node_id,length,geometry,link_type,dir_flag,lanes,free_speed,capacity
10686861,83,10000773,10000791,0.316196334,"LINESTRING (-112.2381412 33.45217855, -112.23810159999998 33.45502198)",transit,1,1,65,1900
10686862,83,10000791,10000793,0.473098987,"LINESTRING (-112.23810159999998 33.45502198, -112.2380399 33.45927635)",transit,1,1,65,1900
10686863,83,10000793,10000796,0.509143382,"LINESTRING (-112.2380399 33.45927635, -112.2379408 33.46385444)",transit,1,1,65,1900
10686864,83,10000796,10001664,0.214580442,"LINESTRING (-112.2379408 33.46385444, -112.23775479999999 33.46577796)",transit,1,1,65,1900
10686865,83,10001664,10001669,0.392804004,"LINESTRING (-112.23775479999999 33.46577796, -112.2377119 33.46931035)",transit,1,1,65,1900
10686866,83,10001669,10001663,0.411524356,"LINESTRING (-112.2377119 33.46931035, -112.2376814 33.47301119)",transit,1,1,65,1900
10686867,83,10001663,10001667,0.397519672,"LINESTRING (-112.2376814 33.47301119, -112.23764209999999 33.47658602)",transit,1,1,65,1900
10686868,83,10001667,10000694,0.341481188,"LINESTRING (-112.23764209999999 33.47658602, -112.2371352 33.47962779)",transit,1,1,65,1900
10686870,83,10000656,10007786,0.336080286,"LINESTRING (-112.2320107 33.47977263, -112.228476 33.479107)",transit,1,1,65,1900
10686871,83,10007786,10005941,0.393912439,"LINESTRING (-112.228476 33.479107, -112.2325747 33.48003565)",transit,1,1,65,1900
10686872,83,10005941,10001666,0.468529472,"LINESTRING (-112.2325747 33.48003565, -112.23760690000002 33.48040646)",transit,1,1,65,1900
10686873,83,10001666,10007873,0.406222193,"LINESTRING (-112.23760690000002 33.48040646, -112.2376634 33.4840594)",transit,1,1,65,1900
10686874,83,10007873,10001665,0.372651443,"LINESTRING (-112.2376634 33.4840594, -112.2376565 33.48741073)",transit,1,1,65,1900
10686875,83,10001665,10001668,0.491895224,"LINESTRING (-112.2376565 33.48741073, -112.23765709999999 33.49183445)",transit,1,1,65,1900
10686876,83,10001668,10000821,0.331186687,"LINESTRING (-112.23765709999999 33.49183445, -112.23760959999998 33.49481262)",transit,1,1,65,1900
10686877,83,10000821,10000823,0.394723613,"LINESTRING (-112.23760959999998 33.49481262, -112.23764229999999 33.49836235)",transit,1,1,65,1900
10686878,83,10000823,10000845,0.402397298,"LINESTRING (-112.23764229999999 33.49836235, -112.23762590000001 33.50198117)",transit,1,1,65,1900
10686879,83,10000845,10000851,0.331875871,"LINESTRING (-112.23762590000001 33.50198117, -112.23761599999999 33.50496579)",transit,1,1,65,1900
10686880,83,10000851,10002093,0.472736792,"LINESTRING (-112.23761599999999 33.50496579, -112.23758799999999 33.50921715)",transit,1,1,65,1900
10686881,83,10002093,10002094,0.44374051,"LINESTRING (-112.23758799999999 33.50921715, -112.2375551 33.51320771)",transit,1,1,65,1900
10686882,83,10002094,10002101,0.372504167,"LINESTRING (-112.2375551 33.51320771, -112.2375572 33.51655772)",transit,1,1,65,1900
10686883,83,10002101,10002102,0.3861311,"LINESTRING (-112.2375572 33.51655772, -112.23754699999999 33.52003027)",transit,1,1,65,1900
10686884,83,10002102,10007096,0.348307594,"LINESTRING (-112.23754699999999 33.52003027, -112.23749120000001 33.52316233)",transit,1,1,65,1900
10686885,83,10007096,10007498,0.347847729,"LINESTRING (-112.23749120000001 33.52316233, -112.237518 33.52629052)",transit,1,1,65,1900
10686886,83,10007498,10007095,0.512164226,"LINESTRING (-112.237518 33.52629052, -112.2375314 33.53089651)",transit,1,1,65,1900
10686887,83,10007095,10007499,0.427115664,"LINESTRING (-112.2375314 33.53089651, -112.2375153 33.53473763)",transit,1,1,65,1900
10686888,83,10007499,10002103,0.404702461,"LINESTRING (-112.2375153 33.53473763, -112.23755449999999 33.53837706)",transit,1,1,65,1900
10686889,83,10002103,10002104,0.413620506,"LINESTRING (-112.23755449999999 33.53837706, -112.23758159999998 33.54209677)",transit,1,1,65,1900
10686890,83,10002104,10002105,0.278275712,"LINESTRING (-112.23758159999998 33.54209677, -112.2376199 33.54459916)",transit,1,1,65,1900
10686891,83,10002105,10002106,0.374443544,"LINESTRING (-112.2376199 33.54459916, -112.2376607 33.54796644)",transit,1,1,65,1900
10686892,83,10002106,10001920,1.321109157,"LINESTRING (-112.2376607 33.54796644, -112.2375966 33.55984734)",transit,1,1,65,1900
10686893,83,10001920,10001922,0.38278553,"LINESTRING (-112.2375966 33.55984734, -112.2375697 33.56328974)",transit,1,1,65,1900
10686894,83,10001922,10001925,0.404797645,"LINESTRING (-112.2375697 33.56328974, -112.2375324 33.56693004)",transit,1,1,65,1900
10686895,83,10001925,10001926,0.569956033,"LINESTRING (-112.2375324 33.56693004, -112.23754309999998 33.57205577)",transit,1,1,65,1900
10686896,83,10001926,10001929,0.226513409,"LINESTRING (-112.23754309999998 33.57205577, -112.23744669999999 33.57409127)",transit,1,1,65,1900
10686897,83,10001929,10001960,0.271565687,"LINESTRING (-112.23744669999999 33.57409127, -112.237604 33.57653)",transit,1,1,65,1900
10686898,83,10001960,10001962,0.421150999,"LINESTRING (-112.237604 33.57653, -112.2375037 33.58031658)",transit,1,1,65,1900
10686899,83,10001962,10001930,0.281116706,"LINESTRING (-112.2375037 33.58031658, -112.23676119999999 33.58276788)",transit,1,1,65,1900
10686900,83,10001930,10001932,0.418856624,"LINESTRING (-112.23676119999999 33.58276788, -112.237568 33.5864743)",transit,1,1,65,1900
10686901,83,10001932,10001934,0.166832329,"LINESTRING (-112.237568 33.5864743, -112.2375966 33.58797447)",transit,1,1,65,1900
10686902,83,10001934,10001935,0.381197193,"LINESTRING (-112.2375966 33.58797447, -112.23761019999999 33.59140264)",transit,1,1,65,1900
10686903,83,10001935,10001938,0.506613053,"LINESTRING (-112.23761019999999 33.59140264, -112.23760729999998 33.59595872)",transit,1,1,65,1900
10686904,83,10001938,10001939,0.327809373,"LINESTRING (-112.23760729999998 33.59595872, -112.23760520000002 33.59890678)",transit,1,1,65,1900
10686905,83,10001939,10001942,0.451696754,"LINESTRING (-112.23760520000002 33.59890678, -112.2375415 33.60296864)",transit,1,1,65,1900
10686906,83,10001942,10001944,0.412044228,"LINESTRING (-112.2375415 33.60296864, -112.23750109999999 33.60667409)",transit,1,1,65,1900
10686907,83,10001944,10001946,0.434717647,"LINESTRING (-112.23750109999999 33.60667409, -112.2373219 33.61058075)",transit,1,1,65,1900
10686908,83,10001946,10001948,0.476556298,"LINESTRING (-112.2373219 33.61058075, -112.23737790000001 33.61486627)",transit,1,1,65,1900
10686909,83,10001948,10001950,0.72888709,"LINESTRING (-112.23737790000001 33.61486627, -112.23732849999999 33.62142118)",transit,1,1,65,1900
10686910,83,10001950,10001951,0.470769712,"LINESTRING (-112.23732849999999 33.62142118, -112.2372313 33.62565414)",transit,1,1,65,1900
10686911,83,10001951,10001954,0.490828795,"LINESTRING (-112.2372313 33.62565414, -112.2371591 33.63006786)",transit,1,1,65,1900
10686912,83,10001954,10001956,0.320124044,"LINESTRING (-112.2371591 33.63006786, -112.23557360000001 33.6326263)",transit,1,1,65,1900
10686913,83,10001956,10001958,0.294023039,"LINESTRING (-112.23557360000001 33.6326263, -112.23378989999999 33.63481407)",transit,1,1,65,1900
10686914,83,10001958,10002131,0.439050518,"LINESTRING (-112.23378989999999 33.63481407, -112.23321640000002 33.63873357)",transit,1,1,65,1900
10686915,83,10002131,10007888,0.906013355,"LINESTRING (-112.23321640000002 33.63873357, -112.22498940000001 33.64314697)",transit,1,1,65,1900
10692565,43,10001373,10001338,0.359193712,"LINESTRING (-112.15161509999999 33.45217727, -112.15168020000002 33.45540712)",transit,1,1,65,1900
10692566,43,10001338,10001366,0.399490411,"LINESTRING (-112.15168020000002 33.45540712, -112.15171289999999 33.45899972)",transit,1,1,65,1900
10692567,43,10001366,10001333,0.580517312,"LINESTRING (-112.15171289999999 33.45899972, -112.15168349999999 33.46422038)",transit,1,1,65,1900
10692568,43,10001333,10001354,0.276942058,"LINESTRING (-112.15168349999999 33.46422038, -112.1516169 33.46671036)",transit,1,1,65,1900
10692569,43,10001354,10001348,0.408334231,"LINESTRING (-112.1516169 33.46671036, -112.15163940000001 33.47038255)",transit,1,1,65,1900
10692570,43,10001348,10001337,0.366832469,"LINESTRING (-112.15163940000001 33.47038255, -112.15160959999999 33.47368146)",transit,1,1,65,1900
10692571,43,10001337,10001374,0.412102741,"LINESTRING (-112.15160959999999 33.47368146, -112.15156129999998 33.47738737)",transit,1,1,65,1900
10692572,43,10001374,10001370,0.394565102,"LINESTRING (-112.15156129999998 33.47738737, -112.151521 33.48093562)",transit,1,1,65,1900
10692573,43,10001370,10001336,0.39557853,"LINESTRING (-112.151521 33.48093562, -112.15153640000001 33.48449312)",transit,1,1,65,1900
10692574,43,10001336,10001362,0.402866752,"LINESTRING (-112.15153640000001 33.48449312, -112.15151940000001 33.48811616)",transit,1,1,65,1900
10692575,43,10001362,10001378,0.402999217,"LINESTRING (-112.15151940000001 33.48811616, -112.15152909999999 33.49174041)",transit,1,1,65,1900
10692576,43,10001378,10001375,0.210255203,"LINESTRING (-112.15152909999999 33.49174041, -112.15152749999999 33.49363128)",transit,1,1,65,1900
10692577,43,10001375,10001349,0.228953935,"LINESTRING (-112.15152749999999 33.49363128, -112.15153600000001 33.4956903)",transit,1,1,65,1900
10692578,43,10001349,10001341,0.365242823,"LINESTRING (-112.15153600000001 33.4956903, -112.1514939 33.49897482)",transit,1,1,65,1900
10692579,43,10001341,10001376,0.333945227,"LINESTRING (-112.1514939 33.49897482, -112.15148390000002 33.50197805)",transit,1,1,65,1900
10692580,43,10001376,10001347,0.419250694,"LINESTRING (-112.15148390000002 33.50197805, -112.1514523 33.50574837)",transit,1,1,65,1900
10692581,43,10001347,10001329,0.47836402,"LINESTRING (-112.1514523 33.50574837, -112.151334 33.51004927)",transit,1,1,65,1900
10692582,43,10001329,10001355,0.375096983,"LINESTRING (-112.151334 33.51004927, -112.15140759999998 33.51342204)",transit,1,1,65,1900
10692583,43,10001355,10001377,0.305826488,"LINESTRING (-112.15140759999998 33.51342204, -112.1514022 33.5161724)",transit,1,1,65,1900
10692584,43,10001377,10001367,0.476494144,"LINESTRING (-112.1514022 33.5161724, -112.1513787 33.52045757)",transit,1,1,65,1900
10692585,43,10001367,10001325,0.469267014,"LINESTRING (-112.1513787 33.52045757, -112.15131170000001 33.52467742)",transit,1,1,65,1900
10692586,43,10001325,10001321,0.405412274,"LINESTRING (-112.15131170000001 33.52467742, -112.1513457 33.52832327)",transit,1,1,65,1900
10692587,43,10001321,10001353,0.359964794,"LINESTRING (-112.1513457 33.52832327, -112.1513355 33.5315605)",transit,1,1,65,1900
10692588,43,10001353,10001360,0.396455017,"LINESTRING (-112.1513355 33.5315605, -112.15132790000001 33.5351259)",transit,1,1,65,1900
10692589,43,10001360,10001340,0.424601008,"LINESTRING (-112.15132790000001 33.5351259, -112.1513136 33.53894441)",transit,1,1,65,1900
10692590,43,10001340,10001358,0.379679613,"LINESTRING (-112.1513136 33.53894441, -112.15130330000001 33.54235894)",transit,1,1,65,1900
10692591,43,10001358,10001361,0.411894989,"LINESTRING (-112.15130330000001 33.54235894, -112.15130590000001 33.5460632)",transit,1,1,65,1900
10692592,43,10001361,10001339,0.407955474,"LINESTRING (-112.15130590000001 33.5460632, -112.15136940000001 33.54973165)",transit,1,1,65,1900
10692593,43,10001339,10001359,0.444369368,"LINESTRING (-112.15136940000001 33.54973165, -112.1514095 33.55372782)",transit,1,1,65,1900
10692594,43,10001359,10001343,0.160683707,"LINESTRING (-112.1514095 33.55372782, -112.151498 33.555171)",transit,1,1,65,1900
10692595,43,10001343,10001320,0.335482956,"LINESTRING (-112.151498 33.555171, -112.15146429999999 33.55818794)",transit,1,1,65,1900
10692596,43,10001320,10001322,0.673267851,"LINESTRING (-112.15146429999999 33.55818794, -112.1514795 33.56424277)",transit,1,1,65,1900
10692597,43,10001322,10001335,0.466483528,"LINESTRING (-112.1514795 33.56424277, -112.1514939 33.56843794)",transit,1,1,65,1900
10692598,43,10001335,10001344,0.323426992,"LINESTRING (-112.1514939 33.56843794, -112.15147169999999 33.57134653)",transit,1,1,65,1900
10692599,43,10001344,10001356,0.418828513,"LINESTRING (-112.15147169999999 33.57134653, -112.1514472 33.57511309)",transit,1,1,65,1900
10692600,43,10001356,10001327,0.266734483,"LINESTRING (-112.1514472 33.57511309, -112.1514304 33.57751185)",transit,1,1,65,1900
10692601,43,10001327,10001364,0.625505299,"LINESTRING (-112.1514304 33.57751185, -112.15134180000001 33.58313667)",transit,1,1,65,1900
10692602,43,10001364,10001334,0.303369429,"LINESTRING (-112.15134180000001 33.58313667, -112.15135330000001 33.58586492)",transit,1,1,65,1900
10692603,43,10001334,10001331,0.420335946,"LINESTRING (-112.15135330000001 33.58586492, -112.1512581 33.58964426)",transit,1,1,65,1900
10692604,43,10001331,10001365,0.42092488,"LINESTRING (-112.1512581 33.58964426, -112.1512405 33.5934297)",transit,1,1,65,1900
10692605,43,10001365,10001328,0.385995074,"LINESTRING (-112.1512405 33.5934297, -112.1511227 33.59689965)",transit,1,1,65,1900
10692606,43,10001328,10001352,0.386110357,"LINESTRING (-112.1511227 33.59689965, -112.1511656 33.60037184)",transit,1,1,65,1900
10692607,43,10001352,10001369,0.412970414,"LINESTRING (-112.1511656 33.60037184, -112.15109450000001 33.604085299999994)",transit,1,1,65,1900
10692608,43,10001369,10001350,0.376289252,"LINESTRING (-112.15109450000001 33.604085299999994, -112.15109220000001 33.60746935)",transit,1,1,65,1900
10692609,43,10001350,10001371,0.444181577,"LINESTRING (-112.15109220000001 33.60746935, -112.15096979999998 33.61146267)",transit,1,1,65,1900
10692610,43,10001371,10001345,0.398381325,"LINESTRING (-112.15096979999998 33.61146267, -112.1510409 33.61504491)",transit,1,1,65,1900
10692611,43,10001345,10001323,0.381987571,"LINESTRING (-112.1510409 33.61504491, -112.1509876 33.61847992)",transit,1,1,65,1900
10692612,43,10001323,10001332,0.385421231,"LINESTRING (-112.1509876 33.61847992, -112.1509956 33.62194609)",transit,1,1,65,1900
10692613,43,10001332,10001342,0.427384227,"LINESTRING (-112.1509956 33.62194609, -112.15093710000001 33.62578934)",transit,1,1,65,1900
10692614,43,10001342,10001372,0.363081698,"LINESTRING (-112.15093710000001 33.62578934, -112.1509264 33.6290546)",transit,1,1,65,1900
10692615,43,10001372,10001363,0.418988439,"LINESTRING (-112.1509264 33.6290546, -112.15090729999999 33.63282262)",transit,1,1,65,1900
10692616,43,10001363,10001351,0.560375937,"LINESTRING (-112.15090729999999 33.63282262, -112.1514652 33.63784075)",transit,1,1,65,1900
10692617,43,10001351,10001324,0.233617179,"LINESTRING (-112.1514652 33.63784075, -112.1516009 33.63993868)",transit,1,1,65,1900
10692618,43,10001324,10001330,0.387712483,"LINESTRING (-112.1516009 33.63993868, -112.1517003 33.64342448)",transit,1,1,65,1900
10692619,43,10001330,10007442,0.478747327,"LINESTRING (-112.1517003 33.64342448, -112.1517294 33.64772989)",transit,1,1,65,1900
10692620,43,10007442,10007443,0.316505706,"LINESTRING (-112.1517294 33.64772989, -112.15175570000001 33.65057621)",transit,1,1,65,1900
10692621,43,10007443,10006002,0.472088476,"LINESTRING (-112.15175570000001 33.65057621, -112.15262620000001 33.65475951)",transit,1,1,65,1900
10692677,43,10006244,10002435,0.264913285,"LINESTRING (-112.151711 33.43760236, -112.15174109999998 33.43998465)",transit,1,1,65,1900
10692678,43,10002435,10002437,0.892501141,"LINESTRING (-112.15174109999998 33.43998465, -112.1516558 33.44801079)",transit,1,1,65,1900
10692679,43,10002437,10001373,0.463306826,"LINESTRING (-112.1516558 33.44801079, -112.15161509999999 33.45217727)",transit,1,1,65,1900
10692983,29,10007784,10000691,0.409012586,"LINESTRING (-112.22854199999999 33.479831, -112.22413429999999 33.47995126)",transit,1,1,65,1900
10692984,29,10000691,10000689,0.389547458,"LINESTRING (-112.22413429999999 33.47995126, -112.2199352 33.4800309)",transit,1,1,65,1900
10692985,29,10000689,10000688,0.420686558,"LINESTRING (-112.2199352 33.4800309, -112.21539990000001 33.48009434)",transit,1,1,65,1900
10692986,29,10000688,10000687,0.393305782,"LINESTRING (-112.21539990000001 33.48009434, -112.2111594 33.48012991)",transit,1,1,65,1900
10692987,29,10000687,10000685,0.370547988,"LINESTRING (-112.2111594 33.48012991, -112.20716429999999 33.48016615)",transit,1,1,65,1900
10692988,29,10000685,10000684,0.432754484,"LINESTRING (-112.20716429999999 33.48016615, -112.20249840000001 33.48019871)",transit,1,1,65,1900
10692989,29,10000684,10000683,0.337698744,"LINESTRING (-112.20249840000001 33.48019871, -112.1988588 33.48028737)",transit,1,1,65,1900
10692990,29,10000683,10000682,0.423621471,"LINESTRING (-112.1988588 33.48028737, -112.19429140000001 33.48032261)",transit,1,1,65,1900
10692991,29,10000682,10000655,0.367663331,"LINESTRING (-112.19429140000001 33.48032261, -112.19032820000001 33.48039845)",transit,1,1,65,1900
10692992,29,10000655,10000680,0.474223348,"LINESTRING (-112.19032820000001 33.48039845, -112.18521499999999 33.48040344)",transit,1,1,65,1900
10692993,29,10000680,10000678,0.426472717,"LINESTRING (-112.18521499999999 33.48040344, -112.18061670000002 33.48042021)",transit,1,1,65,1900
10692994,29,10000678,10000677,0.294400129,"LINESTRING (-112.18061670000002 33.48042021, -112.17744240000002 33.480423200000004)",transit,1,1,65,1900
10692995,29,10000677,10000658,0.417595774,"LINESTRING (-112.17744240000002 33.480423200000004, -112.1729399 33.48039464)",transit,1,1,65,1900
10692996,29,10000658,10000676,0.421399486,"LINESTRING (-112.1729399 33.48039464, -112.16839640000002 33.48036475)",transit,1,1,65,1900
10692997,29,10000676,10000675,0.274796928,"LINESTRING (-112.16839640000002 33.48036475, -112.16543370000001 33.48039578)",transit,1,1,65,1900
10692998,29,10000675,10000674,0.402893083,"LINESTRING (-112.16543370000001 33.48039578, -112.1610896 33.48039852)",transit,1,1,65,1900
10692999,29,10000674,10000673,0.362655067,"LINESTRING (-112.1610896 33.48039852, -112.1571794 33.48038307)",transit,1,1,65,1900
10693000,29,10000673,10000672,0.16814706,"LINESTRING (-112.1571794 33.48038307, -112.1553664 33.48037907)",transit,1,1,65,1900
10693001,29,10000672,10000671,0.400683359,"LINESTRING (-112.1553664 33.48037907, -112.1510465 33.4803317)",transit,1,1,65,1900
10693002,29,10000671,10000698,0.327061659,"LINESTRING (-112.1510465 33.4803317, -112.14752040000002 33.480374)",transit,1,1,65,1900
10693003,29,10000698,10000669,0.470007503,"LINESTRING (-112.14752040000002 33.480374, -112.1424527 33.48035618)",transit,1,1,65,1900
10693004,29,10000669,10000667,0.4051488,"LINESTRING (-112.1424527 33.48035618, -112.13808429999999 33.48034498)",transit,1,1,65,1900
10693005,29,10000667,10000666,0.386192712,"LINESTRING (-112.13808429999999 33.48034498, -112.1339203 33.48033168)",transit,1,1,65,1900
10693006,29,10000666,10000665,0.41813953,"LINESTRING (-112.1339203 33.48033168, -112.1294124 33.48039255)",transit,1,1,65,1900
10693007,29,10000665,10000664,0.399621764,"LINESTRING (-112.1294124 33.48039255, -112.12510420000001 33.48033123)",transit,1,1,65,1900
10693008,29,10000664,10000663,0.423343795,"LINESTRING (-112.12510420000001 33.48033123, -112.1205396 33.48032708)",transit,1,1,65,1900
10693009,29,10000663,10000662,0.395421013,"LINESTRING (-112.1205396 33.48032708, -112.11627639999999 33.48028278)",transit,1,1,65,1900
10693010,29,10000662,10000697,0.427328201,"LINESTRING (-112.11627639999999 33.48028278, -112.1116743 33.48046992)",transit,1,1,65,1900
10693011,29,10000697,10005945,0.264255031,"LINESTRING (-112.1116743 33.48046992, -112.1088277 33.48057283)",transit,1,1,65,1900
10693012,29,10005945,10000661,0.416363479,"LINESTRING (-112.1088277 33.48057283, -112.1043384 33.48055493)",transit,1,1,65,1900
10693013,29,10000661,10000660,0.447484005,"LINESTRING (-112.1043384 33.48055493, -112.0995149 33.48045804)",transit,1,1,65,1900
10693014,29,10000660,10000654,0.396094371,"LINESTRING (-112.0995149 33.48045804, -112.0952445 33.48040944)",transit,1,1,65,1900
10693015,29,10000654,10000659,0.393497187,"LINESTRING (-112.0952445 33.48040944, -112.0910028 33.4803292)",transit,1,1,65,1900
10693016,29,10000659,10000696,0.404615094,"LINESTRING (-112.0910028 33.4803292, -112.08664040000001 33.48028917)",transit,1,1,65,1900
10693017,29,10000696,10000686,0.374724397,"LINESTRING (-112.08664040000001 33.48028917, -112.0826014 33.48020136)",transit,1,1,65,1900
10693018,29,10000686,10000681,0.265018351,"LINESTRING (-112.0826014 33.48020136, -112.07974399999999 33.48018222)",transit,1,1,65,1900
10693019,29,10000681,10000670,0.180685507,"LINESTRING (-112.07974399999999 33.48018222, -112.07779599999999 33.48015926)",transit,1,1,65,1900
10693020,29,10000670,10006282,0.460112036,"LINESTRING (-112.07779599999999 33.48015926, -112.07283580000001 33.48008332)",transit,1,1,65,1900
10693021,29,10006282,10006193,0.379630683,"LINESTRING (-112.07283580000001 33.48008332, -112.06874270000002 33.48011404)",transit,1,1,65,1900
10693022,29,10006193,10006274,0.383076256,"LINESTRING (-112.06874270000002 33.48011404, -112.06461259999999 33.4800714)",transit,1,1,65,1900
10693023,29,10006274,10006291,0.540890763,"LINESTRING (-112.06461259999999 33.4800714, -112.05878059999999 33.48007923)",transit,1,1,65,1900
10693024,29,10006291,10006376,0.194426709,"LINESTRING (-112.05878059999999 33.48007923, -112.05668429999999 33.48006679)",transit,1,1,65,1900
10693025,29,10006376,10006118,0.471309112,"LINESTRING (-112.05668429999999 33.48006679, -112.0516028 33.48010992)",transit,1,1,65,1900
10693026,29,10006118,10006119,0.409255546,"LINESTRING (-112.0516028 33.48010992, -112.0471904 33.48006792)",transit,1,1,65,1900
10693027,29,10006119,10006112,0.361304581,"LINESTRING (-112.0471904 33.48006792, -112.04329550000001 33.4801325)",transit,1,1,65,1900
10693028,29,10006112,10006330,0.274988313,"LINESTRING (-112.04329550000001 33.4801325, -112.04033059999999 33.48015166)",transit,1,1,65,1900
10693029,29,10006330,10006357,0.295544281,"LINESTRING (-112.04033059999999 33.48015166, -112.037144 33.48016297)",transit,1,1,65,1900
10693030,29,10006357,10006120,0.271247436,"LINESTRING (-112.037144 33.48016297, -112.03421940000001 33.48017792)",transit,1,1,65,1900
10693031,29,10006120,10006126,0.416662259,"LINESTRING (-112.03421940000001 33.48017792, -112.02972690000001 33.48019617)",transit,1,1,65,1900
10693032,29,10006126,10006136,0.398801358,"LINESTRING (-112.02972690000001 33.48019617, -112.0254274 33.48024945)",transit,1,1,65,1900
10693033,29,10006136,10006145,0.404855323,"LINESTRING (-112.0254274 33.48024945, -112.0210625 33.48029571)",transit,1,1,65,1900
10693034,29,10006145,10006156,0.394463574,"LINESTRING (-112.0210625 33.48029571, -112.01680970000001 33.48034486)",transit,1,1,65,1900
10693035,29,10006156,10006163,0.429940755,"LINESTRING (-112.01680970000001 33.48034486, -112.0121742 33.48038377)",transit,1,1,65,1900
10693036,29,10006163,10006172,0.359512075,"LINESTRING (-112.0121742 33.48038377, -112.0082979 33.48036661)",transit,1,1,65,1900
10693037,29,10006172,10006179,0.506816088,"LINESTRING (-112.0082979 33.48036661, -112.00283359999999 33.48031702)",transit,1,1,65,1900
10693038,29,10006179,10006186,0.349800784,"LINESTRING (-112.00283359999999 33.48031702, -111.99906200000001 33.48030217)",transit,1,1,65,1900
10693039,29,10006186,10006200,0.391664309,"LINESTRING (-111.99906200000001 33.48030217, -111.99483899999998 33.48031435)",transit,1,1,65,1900
10693040,29,10006200,10006207,0.371206804,"LINESTRING (-111.99483899999998 33.48031435, -111.9908372 33.48025437)",transit,1,1,65,1900
10693041,29,10006207,10006211,0.420615429,"LINESTRING (-111.9908372 33.48025437, -111.9863068 33.48008081)",transit,1,1,65,1900
10693466,MARY,10000979,10000691,0.423697305,"LINESTRING (-112.228517 33.478876, -112.22413429999999 33.47995126)",transit,1,1,65,1900
10693467,MARY,10000691,10006890,0.34829861,"LINESTRING (-112.22413429999999 33.47995126, -112.2204574 33.48058853)",transit,1,1,65,1900
10693468,MARY,10006890,10006889,0.483971517,"LINESTRING (-112.2204574 33.48058853, -112.2204551 33.48494099)",transit,1,1,65,1900
10693469,MARY,10006889,10006888,0.319749054,"LINESTRING (-112.2204551 33.48494099, -112.2204142 33.48781636)",transit,1,1,65,1900
10693470,MARY,10006888,10006887,0.426660508,"LINESTRING (-112.2204142 33.48781636, -112.22041540000001 33.49165341)",transit,1,1,65,1900
10693471,MARY,10006887,10006886,0.398189301,"LINESTRING (-112.22041540000001 33.49165341, -112.22043629999999 33.49523437)",transit,1,1,65,1900
10693472,MARY,10006886,10006885,0.465665319,"LINESTRING (-112.22043629999999 33.49523437, -112.220355 33.49942165)",transit,1,1,65,1900
10693473,MARY,10006885,10003157,0.28522241,"LINESTRING (-112.220355 33.49942165, -112.22122900000001 33.501881)",transit,1,1,65,1900
10693474,MARY,10003157,10003156,0.49707772,"LINESTRING (-112.22122900000001 33.501881, -112.226426 33.500784)",transit,1,1,65,1900
10693475,MARY,10003156,10003154,0.793066072,"LINESTRING (-112.226426 33.500784, -112.229662 33.494182)",transit,1,1,65,1900
10693476,MARY,10003154,10003153,0.809259821,"LINESTRING (-112.229662 33.494182, -112.232772 33.487382000000004)",transit,1,1,65,1900
10693477,MARY,10003153,10003152,0.490969762,"LINESTRING (-112.232772 33.487382000000004, -112.23805700000001 33.487122)",transit,1,1,65,1900
10693478,MARY,10003152,10003151,0.533528316,"LINESTRING (-112.23805700000001 33.487122, -112.24381000000001 33.487095000000004)",transit,1,1,65,1900
10693479,MARY,10003151,10003150,0.271922328,"LINESTRING (-112.24381000000001 33.487095000000004, -112.246742 33.487069)",transit,1,1,65,1900
10693480,MARY,10003150,10006875,0.793668701,"LINESTRING (-112.246742 33.487069, -112.255277 33.486544)",transit,1,1,65,1900
10693481,MARY,10006875,10006874,0.333729492,"LINESTRING (-112.255277 33.486544, -112.255328 33.483543)",transit,1,1,65,1900
10693482,MARY,10006874,10006239,0.477287171,"LINESTRING (-112.255328 33.483543, -112.25536070000001 33.47925074)",transit,1,1,65,1900
10693483,MARY,10006239,10006240,0.342787072,"LINESTRING (-112.25536070000001 33.47925074, -112.255348 33.476168)",transit,1,1,65,1900
10693484,MARY,10006240,10003184,0.448882863,"LINESTRING (-112.255348 33.476168, -112.254704 33.472167)",transit,1,1,65,1900
10693485,MARY,10003184,10003148,0.396002542,"LINESTRING (-112.254704 33.472167, -112.250441 33.472362)",transit,1,1,65,1900
10693486,MARY,10003148,10003147,0.652141432,"LINESTRING (-112.250441 33.472362, -112.24349099999999 33.471475)",transit,1,1,65,1900
10693487,MARY,10003147,10003146,0.570711907,"LINESTRING (-112.24349099999999 33.471475, -112.23746100000001 33.472496)",transit,1,1,65,1900
10693488,MARY,10003146,10003145,0.252826704,"LINESTRING (-112.23746100000001 33.472496, -112.23473600000001 33.472551)",transit,1,1,65,1900
10693489,MARY,10003145,10003143,1.128352652,"LINESTRING (-112.23473600000001 33.472551, -112.222575 33.472815000000004)",transit,1,1,65,1900
10693490,MARY,10003143,10003142,1.02474653,"LINESTRING (-112.222575 33.472815000000004, -112.211528 33.472947)",transit,1,1,65,1900
10693491,MARY,10003142,10003141,0.791717021,"LINESTRING (-112.211528 33.472947, -112.20299299999999 33.473043)",transit,1,1,65,1900
10693492,MARY,10003141,10003140,0.492925832,"LINESTRING (-112.20299299999999 33.473043, -112.19767900000001 33.473098)",transit,1,1,65,1900
10693493,MARY,10003140,10003139,1.085360052,"LINESTRING (-112.19767900000001 33.473098, -112.185978 33.473202)",transit,1,1,65,1900
10693494,MARY,10003139,10003138,0.778661399,"LINESTRING (-112.185978 33.473202, -112.17758300000001 33.473181)",transit,1,1,65,1900
